id,brand,title,description,price,pricecurrency,spectablecontent,cluster_id
19210924,,TUDOR Black Bay Steel & Gold (M79733N-0008),"Case: 41-mm steel case with polished and satin finish Bezel: Unidirectional rotating bezel in yellow gold with 60-minute graduated matte black anodized aluminum disk, gold markings Movement: Manufacture Caliber MT5612 (COSC) Self-winding mechanical movement with bidirectional rotor system Dial: Black, domed Winding Crown: Yellow gold screw-down winding crown, with the TUDOR rose engraved and lacquered in black, with black anodized aluminum winding crown tube Crystal: Domed sapphire crystal Waterproof: Waterproof to 200 m (660 ft) Bracelet: Steel and gold bracelet with folding clasp and safety catch",5200.00,USD,,6999051
75156338,Ray-Ban,Ray-Ban RB3588 9055/13 Brown-Gold/Brown Gradient,2 Year WarrantyAuthorised Ray-Ban stockist100% UV ProtectionPrescription lensesOriginal Designer Case & ClothTracked Delivery,85.00,GBP,,27132
22704037,,Cisco Catalyst 9500 - Network Advantage - switch - 40 ports - managed - rac,"The Cisco Catalyst 9500 Series Switches are the next generation of enterprise-class core and aggregation layer switches, supporting full programmability and serviceability. Based on an x86 CPU, the Catalyst 9500 Series is Cisco's lead purpose-built fixed core and aggregation enterprise switching platform, built for security, IoT, and cloud. The Catalyst 9500 Series is the industry's first purpose-built 40 Gigabit Ethernet line of switches targeted for the enterprise campus.",18744.99,USD,,39013377
90918831,Panerai,Luminor Submersible 1950 3 Days Titanio : PAM01305,"Titanium, black rubber and black leather straps with tang buckle, unidirectional rotating bezel, black dial, automatic Chronometer (P.9010), date, Ref. PAM 1305, U series, ca. 2018, 47x57mm, Retail = $9,200, Like New in Box with Papers",7695,,,2271480
91718453,,Canon PFI-706R / 6687B001AA Red Ink Cartridge,"SKU: 6687B001AAAvailability: In StockType: CompatibleColor: RedPrinter Brand: CanonDetailsTry this compatible Canon 6686B001AA (PFI-706R) ink cartridge.It contains 700ml of ink and comes with our 100% satisfaction guarantee.This compatible PFI-706 ink cartridges contains a brand new chip which allows you to track your printer ink levels.Compatible PrintersimagePROGRAF iPF8300, imagePROGRAF iPF8300S, imagePROGRAF iPF8400, imagePROGRAF iPF8400S, imagePROGRAF iPF8400SE, imagePROGRAF iPF9400, imagePROGRAF iPF9400S",1.0595E2,USD,,487351
94520626,,"Garmin 10M Extension Cable f-VHF 200, VHF 300 & VHF 300 AIS",10M Extension CableNeed a little more cable? Garmin's 10M extension cable can help. Extension cable has 12-pin connector.Compatible Devices:VHF 200VHF 300VHF 300 AISProduct : GARMIN 10M 12 PIN EXTENSION CABLE F/ GHS10 Manufacturer : GARMIN Manufacturer Part No: 010-11185-00 UPC : 753759085179,104.99,CAD,,929815
24725015,,Giselle Bedding Cool Gel Memory Foam Mattress King Single Size,Giselle Bedding Cool Gel Memory Foam Mattress King Single Size Sleep gets even better with the Giselle Bedding Memory Foam Mattress. This is not your ordinary memory foam mattress. It,268.4,AUD,,3070336
27505297,,"Cartus cerneala Epson T1293, magenta, capacitate 7ml","Cartus cerneala Epson T1293, magenta, capacitate 7ml / 445 pagini, pentru Stylus Office B42WD, Stylus Office BX305F, Stylus Office BX305FW, Stylus Office BX305FW Plus, Stylus Office BX320FW, Stylus Office BX525WD, Stylus Office BX535WD, Stylus Office BX625FWD, Stylus Office BX630FW, Stylus Office BX635FWD",79.8319,RON,,132180
91409605,,"Single Oven 13 Amp A Rated, 66L 2 Years",,,GBP,,957065
24465407,Cisco Linksys,Ethernet Switch - WS-C3850-48T-L,Cisco Catalyst 3850 48 Port Data LAN Base,5353.36,USD,,3012732
75933939,,Ray-Ban Unisex RB2168-954-3350 Meteor Classic 50mm Stripped Havana Sunglasses,"This sleek frame takes the iconic look of the Wayfarer and brings it full-circle for the modern age. With its slim acetate frame and skinny temples, the Wayfarer II delivers an aura of cool sophistication, enhanced with green or brown lenses, and even with eye-catching Evolve gradients.Condition: NewWarranty: 30 Day WarrantyFeatures: Frame material: AcetateFrame color: Yellow Havana; BlackLenses: Orange Photochromic EvolveLens Category: 2Shape: PhantosSize lens-bridge: 55 18Temple Length: 145Packaging: RetailWhat you get: One [1] Ray-Ban Unisex RB2168-954-3350 Meteor Classic 50mm Stripped Havana Sunglasses",94.99,USD,,2630003
83244081,,Optimum Nutrition Gold Standard 100% Whey 5 lbs 73 Servings FREE SHIPPING,"Optimum NutritionGold Standard 100% Whey 5 lbsWhey Protein Isolates (WPI) are the purest form of whey protein that currently exists. WPIs are costly to use, but the rate among the best proteins that money can buy. That's why they're the first ingredient you read on the Gold Standard 100% Whey label. By using WPI as the primary ingredient along with premium ultra-filtered whey protein concentrate (WPC), we're able to pack 24 grams of protein into every serving. ON's attention to detail also extends to mixability. This superior quality powder has been instant to mix easily using a shaker cup or just a glass and spoon. There's no doubt that this is the standard by which all other whey proteins are measured.Whey Protein Isolate (WPI) Main IngredientWhey Protein Microfractions from Whey Protein Isolates & Ultra-Filtered Whey Protein ConcentrateOver 4 Grams of Glutamine & Glutamic Acid in Each ServingMore Than 5 Grams of the Naturally Occurring Branched Chain Amino Acids (BCAAs) Leucine, Isoleucine, and Valine in Each ServingThe \""Gold Standard\"" for Protein Quality",59.99,USD,,5101831
85035598,Fisher & Paykel,Fisher & Paykel WH8060J3 8kg Front Load Washing Machine,"Fisher & Paykel WH8060J3 8kg Front Load Washing Machine includes nine different fabric care cycles, this Washing Machine can deliver you a clean load of laundry in under an hour.",799,AUD,,1631078
97288853,,Cap New Era NFL Green Bay Packers 9Fifty Cap,,3.99E1,EUR,,57151063
44709756,,SIGMA20mm/1.4 DG HSM | ART [Nikon AF-mount],,,,,2318450
70150021,Audemars Piguet,Audemars Piguet Royal Oak Offshore Selfwinding Chronograph Watch - 26470SO.OO.A002CA.01,"42 mm stainless steel case, 14.6 mm thick, glareproofed sapphire crystal back, black ceramic pushpieces and screw-locked crown, black ceramic bezel, glareproofed sapphire crystal, black dial with Méga Tapisserie pattern, black counters, Arabic numerals with luminescent coating, white gold Royal Oak hands with luminescent coating, Calibre 3126/3840 selfwinding movement with chronograph, hours, minutes, small seconds, date, approximately 50 hours of power reserve, two-ton black and red rubber strap, stainless steel pin buckle. Water resistant to 100 meters.",29295.00,USD,,21766457
66838890,Bosch,Bosch HRG6769S6B Single Oven Electric,,1249.99,GBP,,5576555
74659398,,"Corsair ML140 PRO LED Rød, 140mm Vifte","Magnetic Levitation Fan, 140x140x25mm, 400~2000 RPM, 20~97 CFM, 16-37dBA, 4-pin",299.00,NOK,,387671
95552183,,Johnnie Walker Gold-Label Reserve Whisky 40º 100 Cl,Johnnie Walker Gold-Label Reserve Whisky 40º 100 Cl,52.9,EUR,,473796
90470662,,Xtrfy M4 RGB Wired Optical Gaming Mouse,"Ultra-Light Gaming Mouse. Ultra-light construction Unique, right-handed design Pixart 3389 sensor Xtrfy EZcordUltra-light, Ergonomic, Top-Grade. Meet the M4.Lightweight construction. State-of-the-art components. Unique, right-handed shape. The M4 takes the performance, feel and durability of lightweight gaming mice to the next level.Stand Out. In-Game and IRL.Starting Project 4, it was clear. The new mouse wasn’t only going to make an impression in-game – we wanted to create something special for all gamers out there. The M4 comes in no less than 5 different versions, including a Retro edition.Lightweight Design. Ergonomic Shape.The M4 is the first ultra-light gaming mouse with an ergonomic, right-handed design – uniquely constructed to weigh less without compromising on shape and feel. Formed by feedback from professional esporters as well as casual gamers, the result is a brand new shape and size.3389 State-of-the-Art Sensor.With Pixart’s highest-performing gaming sensor, you’re ready for the next level. On-the-fly sensitivity settings from 400 to 16 000 Real CPI. 125–1000 Hz polling rate. 400 IPS. Self-adjusting FPS. Translation: Top-grade performance.Grip and Feel.The M4 glides smoothly on 100 % PTFE skates with rounded edges. While the matte UV coating in combination with the structure of holes make for an even better grip over the ergonomic mouse body. Enhancing airflow under your palm, the holes also help you stay comfortable.Quality First.The M4 is not just designed to be extremely light. It’s built to last. At 69 grams, we’ve focused on creating the best lightweight gaming mouse rather than cutting down on durability to get rid of a few extra grams. Lower weight must never mean lower quality. No compromises.Sstrong Construction. Durable Components. The shell of the mouse is thoroughly engineered to minimize weight while retaining durability. On the inside, the glowing Xtrfy logo is surrounded by nothing but quality components. Our Omron switches will give you 20 million pro-player optimized clicks.RGB Illumination.With customizable lighting, it’s easy to add your personal touch to the M4. Choose your color. Switch between numerous LED effects. Adjust the brightness. Or turn the illumination off. All settings are made directly on the mouse.Ultra-Light is Even Lighter With The Xtrfy EZChordTo make smooth swipes even smoother, we created the Xtrfy EZcord. Softer, lighter and more flexible. With a color to match your choice of mouse.ARM 32-BIT MicrocontrollerFast swipes require high-speed processing. The M4 is powered by an ARM 32-bit microcontroller for uncompromising speed and stability.Dust and Splash Resistant. We’ve covered the inside of the mouse in conformal coating to protect the components against dust, splashes and LAN night mishaps.",102.49,AUD,,4716657
73823087,,Neff B4AVH1AH0B N50 Slide & Hide VarioSteam Single Oven - STAINLESS STEEL,"We love this built in electric single oven from Neff. The unique Slide & Hide disappearing door retracts smoothly under the oven cavity, allowing plenty of room for manoeuvring and easier access into the oven. With its impressive 71 litre capacity, 8 cooking functions and CircoTherm technology for simultaneously baking and roasting without the intermingling of smells and flavours it is fantastic for even the busiest of homes. Neff have certainly combined cutting edge technology with stunning design.",968.00,GBP,,2085544
73388428,,"Sram Xg-1090, 10Sp Cassette",* Hollow steel dome* Stealth ring elastomer to eliminate noise,315.00,USD,,1468560
81676167,,WS-C3750-24TS-E Cisco Catalyst 3750 Network Switch (New),"Condition: NEWAvailability: End Of Life - Inventory May Be LimitedCisco 3750 Ethernet Switch - 24 ports - 24 x 10/100Base-TX and 2 x SFP - Stackable - IP Services (WS-C3750-24TS-E)For mid-sized organizations and enterprise branch offices, the Cisco Catalyst 3750 Series eases deployment of converged applications and adapts to changing business needs by providing configuration flexibility, support for converged network patterns, and automation of intelligent network-services configurations. In addition, the Cisco Catalyst 3750 Series is optimized for high-density Gigabit Ethernet deployments and includes a diverse range of switches that meet access, aggregation, or small-network backbone-connectivity requirements.GeneralDevice TypeSwitch - 24 ports - L3 - managed - stackableEnclosure TypeRack-mountable 1USubtypeFast EthernetPorts24 x 10/100 + 2 x 10/100/1000Power Over Ethernet (PoE)PoEMAC Address Table Size12K entriesRouting ProtocolOSPF, IGRP, BGP-4, RIP-1, RIP-2, EIGRP, HSRP, IGMP, DVMRP, PIM-SM, static IP routing, PIM-DMRemote Management ProtocolSNMP 1, RMON 1, RMON 2, Telnet, SNMP 3, SNMP 2cAuthentication MethodKerberos, Secure Shell (SSH), RADIUS, TACACS+FeaturesFull duplex capability, layer 3 switching, auto-sensing per device, IP-routing, DHCP support, auto-negotiation, ARP support, auto-uplink (auto MDI/MDI-X), IGMP snooping, manageable, stackable, IPv6 supportCompliant StandardsIEEE 802.3u, IEEE 802.1D, IEEE 802.1Q, IEEE 802.1p, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1sRAM128 MBFlash Memory16 MB flashStatus IndicatorsPort transmission speed, port duplex mode, system, link/activityExpansion / ConnectivityInterfaces24 x 10Base-T/100Base-TX - RJ-45 ¦ 1 x network stack device ¦ 1 x RJ-45 management ¦ 2 x 10Base-T/100Base-TX/1000Base-T - RJ-45Installed Modules Qty (Max)2 (installed) / 2 (max)PowerPower DeviceInternal power supplyVoltage RequiredAC 120/230 V (50/60 Hz)MiscellaneousCompliant StandardsFCC Class A certified, UL, TUV GS, CISPR 24, cUL, EN 60950, EN55022, NOM, VCCI Class A ITE, IEC 60950, EN55024, UL 60950 Third Edition, CISPR 22, CB, AS/NZ 3548 Class ADimensions & WeightWidth17.5 inDepth11.9 inHeight1.7 inWeight11.68 lbsEnvironmental ParametersMin Operating Temperature32 °FMax Operating Temperature113 °FHumidity Range Operating10 - 85%",2.473E3,USD,,1760105
19738167,,WS-C2960L-24TS-LL Cisco Catalyst 2960L Network Switch (Refurb),"REFURBISHED - Cisco 2960L Ethernet Switch - 24 x 10/100/1000 Ethernet Ports, 4 x SFP Uplink - Fanless (WS-C2960L 24TS LL)",361.00,USD,,3168261
82843231,,Canon EF-S 55-250mm f/4-5.6 IS STM Telephoto Zoom Lens,"The Canon EF-S 55-250mm f/4-5.6 IS STM Telephoto Zoom Lens is a powerful zoom lens featuring a 35mm equivalent of 88-400mm, allowing you to go from portrait length to telephoto in seconds. To keep images tack sharp, the lens features powerful image stabilization that minimizes camera shake by up to...",299.99,USD,,414134
51836529,Continental,Continental Continental Grand Prix 5000 700 x 25 Clincher 330tpi,"Get the grip, rolling resistance and increased puncture protection you need to ride faster and more comfortably with the all-rounder Continental Grand Prix 5000 tire.",79.95,USD,,2577022
71431855,Tudor,Tudor Black Bay 32 Watch - 32mm Steel Case - Blue Dial - Bracelet - M79580-0001,"32 mm satin steel case, steel screw-down crown tube, smooth steel bezel with polished finish, sapphire crystal, blue dial, calibre 2824 self-winding movement, approximately 38 hours of power reserve, steel bracelet, folding buckle and safety catch. Water resistant to 150 m (500 ft).",2565.00,USD,,9235975
65981559,,"Cisco1921/K9 with 2GE, 10y SEC License PAK,","Cisco1921/K9 with 2GE, 10y SEC License PAK,",,,,5016072
78000206,Continental,"Continental Continental Grand Prix 4-Season 700 x 25 Tire Black Edition, Duraskin: Black",,79.95,USD,,1149455
37998294,,"AMD Ryzen 5 2600 processor 3,4 GHz Box 16 MB L3",CPU AMD Ryzen 5 2600 / 6core / AM4 / 3.4-3.9GHZ / Tray,135.28,EUR,,1317717
91567964,,CANON Cartouche d'encre PG560XL Noir,Imprimante compatible :CANON PIXMA TS5350CANON PIXMA TS5351CANON PIXMA TS5352,35.09,EUR,,774058
89278703,,Buy Quality Replica Panerai Luminor Base 8 Days Acciaio Mechanical Mens Watch PAM00561,Quality AAA Replica Panerai Luminor Base 8 Days Acciaio Mechanical Mens Watch PAM00561 from online store for sale.,,,,33945196
66384808,,Kingston HyperX Impact 16GB DDR4 SO-DIMM CL15 (2666MHz),,74.720041,EUR,,1383217
88416335,,MASTER TL5 HE 35W 840 G5,,2.78,EUR,,2505938
90338436,,DOUBLE Size - Euro Top Mattress - 34cm Thick,"This Euro Top mattress will provide you with a soothing, comfortable and genuine sleep night after night. From the lavish Algarve series, the mattress construction provides you with a luxurious experience inclusive of - Euro top padding, high density foam and independent coil system. FeaturesGiselle Bedding - Algarve SeriesPlush Euro Top paddingMedium-firm support34cm thick mattress5 zoned pocket springs - Different level of supportIndependent coil system - Excellent support and sublime comfort6 working turn coil systemHigh density foamHypo - allergic materialLuxury knitted jacquard fabricSide handles for positioningSpecifications:Size: DoubleNumber of coils: 660Firmness: 6.5/ Medium FirmThickness: 34cmDimension: 190 x 137 x 34cmVacuum packaging: Item will expand to its normal shape within 2 days after unpacking.Package Content1 x Euro Top Mattress 1 x Plastic bag cutter",527.50,AUD,,7295
56791866,,AD950XAGABBOX AMD 3.50GHz AMD Athlon Processor,,137.28,USD,,1825393
59485405,AMD,AMD RYZEN 9 3900X 12-Core 3.8 GHz (4.6 GHz Max Boost) Socket AM4 105W 100-100000023BOX Desktop Processor,AMD RYZEN 9 3900X 12-Core 3.8 GHz (4.6 GHz Max Boost) Socket AM4 105W 100-100000023BOX Desktop Processor,439.99,USD,,903068
68155612,,Skout's Honor Detangler Honeysuckle 8oz,"PROBIOTIC DETANGLERHydrates and softens for a more brushable, tangle-free coat.Infused with a live, colony-forming probiotic kefir culture to bring out your pet's natural beauty. Suitable for all skin types and conditions, including excessive shedding, itching, dryness, irritation and odor.WHY PROBIOTICS? Good bacteria serve as a natural defense against the environmental damage and inflammation commonly associated with excessive shedding, itching, dryness, infection and odor. When applied to the skin, probiotics support the good bacteria that naturally calm inflammation and prevent bad bacteria from taking over.INGREDIENTS:WATER (AQUA), GLYCERIN, PROBIOTIC BLEND: ISOEICOSANE, HANSENULA, KLOECKERA, LACTOBACILLUS, LACTOCOCCUS, LEUCONOSTOC PEDIOCOCCUS, SACCHAROMYCES, FIG/LEMON FERMENT, SORBITAN OLEATE, CELLULOSE GUM AND CHITOSAN, HEPTYL UNDECYLENATE (DERIVED FROM CASTOR OIL), STEARAMIDOPROPYL DIMETHYLAMINE (DERIVED FROM MIXED VEGETABLES), STEARIC ACID, COCOS NUCIFERA (COCONUT) OIL, PERSEA GRATISSIMA (AVOCADO) OIL, PHENOXYETHANOL, FRAGRANCE*, EMULSIFYING WAX, ARGANIA SPINOSA (ARGAN) OIL, OMEGA-3, TOCOPHERYL (VITAMIN E) ACETATE, CITRIC ACID, PANTHENOL (VITAMIN B5), RETINYL PALMITATE (VITAMIN A).",1.499E1,USD,,6128077
47032850,,"EPSON S041287 premium glossy photo paper 255g/m², A4/20vel",,,,,5438738
46612173,,"GE Profile™ Series 27\"" Built-In Combination Convection Microwave/Convection Wall Oven",Convection microwave (upper oven)Self-clean with Steam Clean option (lower oven)Glass touch controlsHalogen interior oven lighting (lower oven)Eight-pass broil element (lower oven)FEATURESConfigurationDouble OvenCooking SystemTrue European Convection (Lower)Oven Cleaning TypeSelf-Clean with Steam Clean OptionStyleBuilt-InCleaning TimeVariable with Delay Clean Option (Lower)Oven Cooking ModesConvection Bake (Lower)Convection Bake Multi-Rack (Lower)Convection Roast (Lower)Thermal Bake (Lower)Thermal Broil (Lower)Self-Clean Oven Door LockAutomatic (Lower)Control TypeDialGlass TouchOven Features10-Pass Bake Element8-Pass Broil ElementClosed Door BroilingOven Rack Features1 Self-Clean Roller Rack2 Self-Clean Heavy-Duty Oven Racks6 Ladder-Rack Positions (Lower)Oven Control FeaturesAudible Preheat SignalAuto Recipe ConversionCertified Sabbath ModeControl Lock CapabilityC° or F° ProgrammableDefrost ModeDelay Clean OptionDelay StartElectronic Clock & Kitchen TimerHi / Low BroilProof ModeWarm ModeMicrowave Sensor Cooking ControlsConvectionMicrowave Convenience Cooking ControlsCookDefrost: Weight/TimeExpressReheatMicrowave Watts (IEC-705)1000.0 WPower Levels10Turntable Size16.0 inCooking TechnologyMicrowave/ConvectionOven Interior1 Halogen Interior Oven Light (Upper)2 Halogen Interior Oven Lights (Lower)Hidden BakeCAPACITYCapacity (Cu. Ft.)1.7 Upper / 4.3 LowerAPPEARANCEColor AppearanceSlateFrameless Oven Door(s)Stainless SteelOven Door FeaturesBig View Oven WindowHandleDesigner StyleStainless SteelInstallationAbove Warming DrawerWEIGHTS & DIMENSIONSApproximate Shipping Weight200 lbNet Weight180 lbOverall Height42 3/8 inOverall Width26 3/4 inOverall Depth26 7/8 inCabinet Width27 inCutout Dimensions (w x h x d) (in.)25 x 41-1/8 x 23-1/2Oven Interior Dimensions (lower)21-1/2 x 17-1/4 x 20Oven Interior Dimensions (upper)20-1/16 x 8-1/2 x 17POWER / RATINGSAmp Rating at 208V30Amp Rating at 240V30Bake Wattage2600WBroiler Wattage3400WConvection Wattage2400WKW Rating at 208V5.1KW Rating at 240V6.8CLAIMS & CERTIFICATIONSStar-KULWARRANTYParts WarrantyLimited 1-year entire applianceLimited 5-year magnetron tubeLabor WarrantyLimited 1-year entire applianceWarranty NotesSee written warranty for full details,1899.00,USD,,959454
77397179,Xerox,Xerox 006R01177 Compatible Magenta Toner Cartridge,Xerox 006R01177 Compatible Magenta Toner CartridgeWhy purchase an OEM (Orginal Equipment Manufacturer) at much higher prices. Deals4toner offers premium quality compatible ink and toner cartridges at great prices that are guaranteed to meet or exceed original ink and toner cartridges in both print quality and page yield. Our Xerox 006R01177 Compatible Magenta Toner Cartridge is manufactured with quality new and recycled components in ISO9001 / ISO14001 certified factories.Deals4toner.com offers a ONE Year satisfaction guarantee from date of purchase and will not void your printer warranty. PRODUCT SPECIFICATIONSCondition CompatibleWarranty One Year from us and will not void your printer warranty.Page Yield 15000 pages @ 5% coverageColor(s) MagentaREPLACES FOLLOWING MFG NUMBERS: 006R01177,69.95,USD,,3098499
34146043,,Jacksonville Jaguars New Era 940 The League NFL Adjustable Cap,"New Era 9Forty Jacksonville Jaguars The League Adjustable Cap.Black with the Jaguars front logo, the New Era side logo, and the Jaguars rear strap logo.Adjustable Velcro rear strap.Size range - 54.9cm - 60.6cm (6+7/8 - 7+5/8)",19.95,GBP,,12373129
74897307,,Citizen Women's Eco-Drive L Series Sunrise Diamond Accent SS Bracelet Watch,"As luminous as the morning sun, this L Series Sunrise watch from Citizen sets the stage for your day. Powered by Eco-Drive, harnessing both natural and artificial light, never needing a battery.",795,USD,,3898491
27606716,,Tough-Wedge™ Accessory Mounting Base - RAM® RAP 407,RAM® Tough-Wedge™ in vehicle mounting base.,41.95,USD,,2118781
87046663,,Queen Size Mattress 20cm Thick Elastic Foam Mattress Bedding,"The mattress is made from belgium knitted fabric, ribbed high density foam. Comes with 6 working turns per coil for resilience.Features: * Premium Belgium knitted fabric * High density foam layer * Stable Bonnell spring core * 6 working turns coil system * Sides wear-proof fabric * Medium-firm firmness * Hypo-allergenic material * Excellent support and pressure redistribution * Dust mite and mould resistant * Great ventilation * Vacuum packed: Item will expand to its normal shape within 1 day after unpacked.Specifications: * Top material: Belgium knitted fabric * Side material: Polyester * Number of coils: 660 * Firmness: 6.0/ Medium-firm * Wire thickness: 2.3mm * Size: QueenPackage Content: 1x Tight Top Mattress*We do not deliver this bulky item to remote areas, NT and WA. If in doubt please contact us before buying.",339.9,AUD,,75878762
69910810,,TP-Link T1700G-28TQ JetStream 24-Port Gigabit Smart Switch,,15570,PHP,,3403774
91650188,Kingston,KINGSTON 8GB 1600MHz DDR3 CL10 DIMM (Kit of 2) HyperX Fury Black Series,,46.68,EUR,,702149
50827686,,Doc Johnson - Junior Veined Double Header - 12 in. (Black),"Warmed up for a classic doubleheader? Doc Johnsons 12 inch Jr. Double Header Dong has a phallic head on each end and a veined shaft for stimulating double penetration. The dong is flexible for individuals and just the right length to share with a partner. It is made from phthalate-free body safe material, which includes Doc's antibacterial Sil-A-Gel formula and is Proudly Made in America.12 inch Double DongUse With A Partner or AlonePhthalate-freeAntibacterial Sil-A-Gel FormulaProudly Made In AmericaCare and MaintenanceWash With Warm Water And Antibacterial Soap, or With Doc Johnson's Toy Cleaner. Pat Dry. Store In A Clean Dry Place",64.95,AUD,,22640860
41647413,,Corsair Vengeance LPX 8GB DDR4 2400MHz(CMK8GX4M1A2400C16),,12830,HUF,,3379306
42999877,,Aspire Cleito 120 4ML Replacement Pyrex,Advance your Cleito 120 Sub-ohm tank with the Aspire Cleito 120 4mL replacement Pyrex. Experience a better vape with a top quality designed glass tube.,3.29,USD,,77867
57914917,,"Black Monochrome Ribbon - K - 3,000 prints",Black monochrome ribbon Cleaning roller included 3000 prints per roll Zebra ribbon is for use with P630i and P640i card printers,0.00,USD,,1093342
